parent_agency,acronym,name,presidential_year,final_rules,proposed_rules
state-department,DOS,State Department,2002,30,4
state-department,DOS,State Department,2003,24,4
state-department,DOS,State Department,2004,13,3
state-department,DOS,State Department,2005,14,3
state-department,DOS,State Department,2006,20,12
state-department,DOS,State Department,2007,29,8
state-department,DOS,State Department,2008,25,4
state-department,DOS,State Department,2009,7,7
state-department,DOS,State Department,2010,9,8
state-department,DOS,State Department,2011,17,16
state-department,DOS,State Department,2012,14,10
state-department,DOS,State Department,2013,15,4
state-department,DOS,State Department,2014,21,1
state-department,DOS,State Department,2015,20,14
state-department,DOS,State Department,2016,25,9
state-department,DOS,State Department,2017,9,3
state-department,DOS,State Department,2018,9,4
state-department,DOS,State Department,2019,15,3
state-department,DOS,State Department,2020,14,6
state-department,DOS,State Department,2021,24,6
state-department,DOS,State Department,2022,10,3
state-department,DOS,State Department,2023,20,8
state-department,DOS,State Department,2024,18,8
surface-transportation-board,STB,Surface Transportation Board,1995,0,0
surface-transportation-board,STB,Surface Transportation Board,1996,25,20
surface-transportation-board,STB,Surface Transportation Board,1997,21,13
surface-transportation-board,STB,Surface Transportation Board,1998,6,5
surface-transportation-board,STB,Surface Transportation Board,1999,5,6
surface-transportation-board,STB,Surface Transportation Board,2000,5,4
surface-transportation-board,STB,Surface Transportation Board,2001,4,1
surface-transportation-board,STB,Surface Transportation Board,2002,9,2
surface-transportation-board,STB,Surface Transportation Board,2003,6,4
surface-transportation-board,STB,Surface Transportation Board,2004,6,0
surface-transportation-board,STB,Surface Transportation Board,2005,1,1
surface-transportation-board,STB,Surface Transportation Board,2006,2,2
surface-transportation-board,STB,Surface Transportation Board,2007,3,3
surface-transportation-board,STB,Surface Transportation Board,2008,5,4
surface-transportation-board,STB,Surface Transportation Board,2009,2,1
surface-transportation-board,STB,Surface Transportation Board,2010,2,5
surface-transportation-board,STB,Surface Transportation Board,2011,4,5
surface-transportation-board,STB,Surface Transportation Board,2012,5,6
surface-transportation-board,STB,Surface Transportation Board,2013,6,5
surface-transportation-board,STB,Surface Transportation Board,2014,3,6
surface-transportation-board,STB,Surface Transportation Board,2015,1,8
surface-transportation-board,STB,Surface Transportation Board,2016,15,16
surface-transportation-board,STB,Surface Transportation Board,2017,8,6
surface-transportation-board,STB,Surface Transportation Board,2018,6,5
surface-transportation-board,STB,Surface Transportation Board,2019,5,13
surface-transportation-board,STB,Surface Transportation Board,2020,10,9
surface-transportation-board,STB,Surface Transportation Board,2021,5,8
surface-transportation-board,STB,Surface Transportation Board,2022,5,4
surface-transportation-board,STB,Surface Transportation Board,2023,3,4
surface-transportation-board,STB,Surface Transportation Board,2024,3,2
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,1995,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,1996,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,1997,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,1998,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,1999,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2000,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2001,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2002,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2003,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2004,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2005,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2006,1,2
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2007,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2008,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2009,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2010,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2011,0,2
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2012,2,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2013,0,0
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2014,2,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2015,1,1
susquehanna-river-basin-commission,SRBC,Susquehanna River Basin Commission,2016,0,1
